what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1486620542444
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486620548530
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486620548583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620551897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620557475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620559347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620561691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620561847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620563833
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1486620564797
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486620579973
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486620580190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620608589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620644465
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1486620673986
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1486620679957
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486620693471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486620693669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486620693874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486620694072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486620694241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486620697108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486620705338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1486620722697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620732526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620771529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620782019
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620849566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620867826
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620871257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620887185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620887398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486620915313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620953341
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620963438
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486620963457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486620965116
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486620968140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620990387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486620990600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621021224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621026676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621046334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621053316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621056968
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621067948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621071992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621128492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621133903
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621148027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621153408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621161778
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621166848
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621198502
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621198729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621213666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621213865
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621214055
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621214241
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621214440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621214636
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621214795
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621218348
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621218560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621224113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621226182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621231952
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621243638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621248549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621251810
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621265838
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621266049
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621269773
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621269988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621272856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621280995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621284249
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621286270
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621287826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621290800
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621291010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621291205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621291409
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621291574
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621293400
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621293621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621295464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621298850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621324695
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621324889
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621325061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621326441
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621328407
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621328611
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621331381
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621331590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621331775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621331955
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621332125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621332275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621332395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621332549
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621334675
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621334898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621337910
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621349169
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621349416
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621355671
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621357403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1486621359208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621362731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621383200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621386706
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621386922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621387111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621387345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621387486
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621387630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621390075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1486621399973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621403726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621407853
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621420137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621427174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621429231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621432918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621433969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621435661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621445458
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621446236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621448032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621450747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621450952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621451131
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621451301
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621451565
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621451725
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621454070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621459464
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621459689
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621462216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621467251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621467441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621467605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621467755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621467880
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621470263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621473819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621474024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621474188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621474338
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621474448
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621474593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621477085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621485029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621487966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621490801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621505545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621505779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621505974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621506154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621506328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1486621506473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1486621510677
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621517198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621517411
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621517454
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621571434
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621571699
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621574344
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621574573
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1486621577217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621580571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621586619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.contextInformation",1486621592899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1486621598950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621606136
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621606350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1486621608440
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1486621609947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621628004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621630003
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1486621630080
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1486621638166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1486621639301
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1486621641381
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1486621641615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1486621651313
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621657555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621663327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486621664501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1486621685743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1486621690592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1486622295109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306783273
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1487306802809
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1487306859878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306860061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306860081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306872646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306877467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306895234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306945181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487306957527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1487307031731
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1487307034449
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1487307035774
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1487307042026
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1487307045790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1487307047559
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1487307051283
